timestamp,stock_id,deal_volume,deal_amount,open_price,high_price,low_price,close_price,price_diff,trade_count,estimated_day_volume,pct_of_yesterday_avg,total_in_volume,total_out_volume,buy_prices,buy_volumes,sell_prices,sell_volumes,byIndexFlag,extra_data
20260515 12:05:32,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[168, 377, 478, 304, 876]","[22750000, 22800000, 22850000, 22900000, 22950000]","[113, 271, 352, 409, 397]",50,{}
20260515 12:05:37,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[168, 377, 488, 304, 876]","[22750000, 22800000, 22850000, 22900000, 22950000]","[121, 271, 352, 409, 397]",50,{}
20260515 12:05:42,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[169, 377, 487, 304, 876]","[22750000, 22800000, 22850000, 22900000, 22950000]","[115, 271, 352, 409, 397]",50,{}
20260515 12:05:47,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[169, 387, 487, 304, 876]","[22750000, 22800000, 22850000, 22900000, 22950000]","[71, 311, 356, 409, 397]",50,{}
20260515 12:05:52,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[171, 387, 487, 304, 876]","[22750000, 22800000, 22850000, 22900000, 22950000]","[71, 313, 356, 409, 397]",50,{}
20260515 12:05:57,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[157, 387, 486, 304, 876]","[22750000, 22800000, 22850000, 22900000, 22950000]","[67, 315, 356, 408, 397]",50,{}
20260515 12:06:02,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[158, 387, 486, 301, 876]","[22750000, 22800000, 22850000, 22900000, 22950000]","[58, 315, 356, 409, 397]",50,{}
20260515 12:06:07,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[168, 387, 492, 301, 876]","[22750000, 22800000, 22850000, 22900000, 22950000]","[64, 314, 356, 409, 397]",50,{}
20260515 12:06:12,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[166, 387, 492, 301, 876]","[22750000, 22800000, 22850000, 22900000, 22950000]","[64, 314, 356, 409, 397]",50,{}
20260515 12:06:17,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[188, 407, 512, 301, 876]","[22750000, 22800000, 22850000, 22900000, 22950000]","[60, 315, 357, 409, 397]",50,{}
20260515 12:06:22,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[190, 397, 512, 301, 876]","[22750000, 22800000, 22850000, 22900000, 22950000]","[57, 315, 363, 409, 397]",50,{}
20260515 12:06:27,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[187, 407, 512, 301, 876]","[22750000, 22800000, 22850000, 22900000, 22950000]","[54, 314, 366, 409, 397]",50,{}
20260515 12:06:32,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[187, 407, 512, 301, 876]","[22750000, 22800000, 22850000, 22900000, 22950000]","[53, 315, 366, 409, 397]",50,{}
20260515 12:06:37,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[188, 407, 513, 301, 876]","[22750000, 22800000, 22850000, 22900000, 22950000]","[51, 315, 366, 409, 397]",50,{}
20260515 12:06:42,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[188, 408, 513, 301, 877]","[22750000, 22800000, 22850000, 22900000, 22950000]","[49, 314, 366, 409, 397]",50,{}
20260515 12:06:47,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[187, 408, 513, 301, 867]","[22750000, 22800000, 22850000, 22900000, 22950000]","[45, 314, 366, 410, 397]",50,{}
20260515 12:06:52,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[185, 408, 513, 301, 867]","[22750000, 22800000, 22850000, 22900000, 22950000]","[40, 314, 367, 410, 396]",50,{}
20260515 12:06:57,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[186, 408, 515, 301, 868]","[22750000, 22800000, 22850000, 22900000, 22950000]","[38, 313, 368, 410, 397]",50,{}
20260515 12:07:02,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[184, 408, 515, 301, 868]","[22750000, 22800000, 22850000, 22900000, 22950000]","[36, 313, 368, 410, 400]",50,{}
20260515 12:07:07,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[185, 408, 515, 301, 868]","[22750000, 22800000, 22850000, 22900000, 22950000]","[36, 313, 368, 410, 400]",50,{}
20260515 12:07:12,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[187, 408, 515, 301, 868]","[22750000, 22800000, 22850000, 22900000, 22950000]","[34, 310, 365, 410, 400]",50,{}
20260515 12:07:17,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[187, 408, 515, 301, 868]","[22750000, 22800000, 22850000, 22900000, 22950000]","[31, 310, 365, 410, 400]",50,{}
20260515 12:07:22,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[251, 398, 536, 301, 868]","[22750000, 22800000, 22850000, 22900000, 22950000]","[30, 310, 304, 413, 402]",50,{}
20260515 12:07:27,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[251, 398, 536, 301, 868]","[22750000, 22800000, 22850000, 22900000, 22950000]","[30, 310, 304, 413, 403]",50,{}
20260515 12:07:32,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[183, 407, 516, 301, 868]","[22750000, 22800000, 22850000, 22900000, 22950000]","[30, 312, 363, 410, 401]",50,{}
20260515 12:07:37,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[184, 407, 516, 301, 868]","[22750000, 22800000, 22850000, 22900000, 22950000]","[30, 312, 364, 410, 400]",50,{}
20260515 12:07:42,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[183, 407, 516, 301, 868]","[22750000, 22800000, 22850000, 22900000, 22950000]","[28, 311, 364, 410, 400]",50,{}
20260515 12:07:47,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[183, 407, 516, 301, 868]","[22750000, 22800000, 22850000, 22900000, 22950000]","[36, 309, 364, 411, 400]",50,{}
20260515 12:07:53,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[181, 407, 516, 301, 868]","[22750000, 22800000, 22850000, 22900000, 22950000]","[36, 309, 364, 411, 400]",50,{}
20260515 12:07:58,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[183, 407, 516, 301, 868]","[22750000, 22800000, 22850000, 22900000, 22950000]","[36, 309, 364, 411, 401]",50,{}
20260515 12:08:03,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[183, 407, 516, 301, 868]","[22750000, 22800000, 22850000, 22900000, 22950000]","[34, 311, 364, 413, 401]",50,{}
20260515 12:08:08,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[183, 406, 517, 301, 868]","[22750000, 22800000, 22850000, 22900000, 22950000]","[27, 311, 364, 413, 401]",50,{}
20260515 12:08:13,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[182, 406, 516, 301, 868]","[22750000, 22800000, 22850000, 22900000, 22950000]","[27, 311, 369, 413, 402]",50,{}
20260515 12:08:18,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[179, 406, 516, 301, 868]","[22750000, 22800000, 22850000, 22900000, 22950000]","[23, 311, 369, 413, 402]",50,{}
20260515 12:08:23,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[180, 407, 517, 301, 868]","[22750000, 22800000, 22850000, 22900000, 22950000]","[23, 311, 369, 413, 401]",50,{}
20260515 12:08:28,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[178, 407, 517, 301, 868]","[22750000, 22800000, 22850000, 22900000, 22950000]","[21, 311, 369, 413, 401]",50,{}
20260515 12:08:33,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[241, 397, 539, 301, 868]","[22750000, 22800000, 22850000, 22900000, 22950000]","[20, 311, 309, 416, 403]",50,{}
20260515 12:08:38,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[243, 398, 539, 301, 868]","[22750000, 22800000, 22850000, 22900000, 22950000]","[16, 305, 309, 416, 403]",50,{}
20260515 12:08:43,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[242, 399, 539, 300, 869]","[22750000, 22800000, 22850000, 22900000, 22950000]","[14, 304, 309, 417, 402]",50,{}
20260515 12:08:48,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[242, 399, 539, 300, 868]","[22750000, 22800000, 22850000, 22900000, 22950000]","[15, 304, 309, 417, 402]",50,{}
20260515 12:08:53,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[242, 399, 539, 300, 868]","[22750000, 22800000, 22850000, 22900000, 22950000]","[15, 303, 310, 417, 402]",50,{}
20260515 12:08:58,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[244, 399, 539, 300, 868]","[22750000, 22800000, 22850000, 22900000, 22950000]","[12, 303, 310, 417, 402]",50,{}
20260515 12:09:03,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[183, 409, 519, 300, 868]","[22750000, 22800000, 22850000, 22900000, 22950000]","[4, 307, 310, 417, 402]",50,{}
20260515 12:09:08,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[181, 408, 519, 300, 868]","[22750000, 22800000, 22850000, 22900000, 22950000]","[2, 308, 310, 417, 402]",50,{}
20260515 12:09:13,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[182, 408, 519, 300, 868]","[22750000, 22800000, 22850000, 22900000, 22950000]","[3, 308, 310, 416, 402]",50,{}
20260515 12:09:18,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[182, 413, 519, 301, 868]","[22800000, 22850000, 22900000, 22950000, 23000000]","[338, 309, 416, 408, 665]",50,{}
20260515 12:09:23,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[176, 413, 514, 301, 868]","[22750000, 22800000, 22850000, 22900000, 22950000]","[4, 309, 370, 414, 412]",50,{}
20260515 12:09:28,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[177, 411, 516, 301, 869]","[22800000, 22850000, 22900000, 22950000, 23000000]","[309, 370, 413, 402, 673]",50,{}
20260515 12:09:33,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[2, 186, 413, 519, 301]","[22800000, 22850000, 22900000, 22950000, 23000000]","[342, 309, 416, 414, 665]",50,{}
20260515 12:09:38,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[184, 413, 504, 301, 870]","[22750000, 22800000, 22850000, 22900000, 22950000]","[11, 307, 309, 415, 415]",50,{}
20260515 12:09:43,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[184, 413, 504, 301, 870]","[22750000, 22800000, 22850000, 22900000, 22950000]","[6, 307, 308, 415, 415]",50,{}
20260515 12:09:48,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[236, 404, 510, 301, 870]","[22750000, 22800000, 22850000, 22900000, 22950000]","[6, 300, 308, 415, 414]",50,{}
20260515 12:09:53,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[184, 414, 507, 301, 870]","[22800000, 22850000, 22900000, 22950000, 23000000]","[301, 309, 416, 414, 668]",50,{}
20260515 12:09:58,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[7, 257, 404, 542, 301]","[22800000, 22850000, 22900000, 22950000, 23000000]","[299, 310, 415, 414, 675]",50,{}
20260515 12:10:03,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[13, 254, 404, 541, 302]","[22800000, 22850000, 22900000, 22950000, 23000000]","[351, 311, 415, 413, 675]",50,{}
20260515 12:10:08,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[24, 193, 414, 521, 302]","[22800000, 22850000, 22900000, 22950000, 23000000]","[349, 312, 415, 413, 676]",50,{}
20260515 12:10:13,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[49, 249, 404, 531, 302]","[22800000, 22850000, 22900000, 22950000, 23000000]","[354, 311, 415, 413, 677]",50,{}
20260515 12:10:18,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[60, 239, 401, 529, 302]","[22800000, 22850000, 22900000, 22950000, 23000000]","[325, 305, 406, 413, 678]",50,{}
20260515 12:10:23,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[61, 244, 401, 528, 303]","[22800000, 22850000, 22900000, 22950000, 23000000]","[326, 304, 406, 413, 679]",50,{}
20260515 12:10:28,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[59, 252, 400, 528, 303]","[22800000, 22850000, 22900000, 22950000, 23000000]","[326, 302, 406, 413, 679]",50,{}
20260515 12:10:33,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[60, 254, 400, 526, 303]","[22800000, 22850000, 22900000, 22950000, 23000000]","[322, 303, 406, 413, 679]",50,{}
20260515 12:10:38,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[59, 262, 400, 526, 303]","[22800000, 22850000, 22900000, 22950000, 23000000]","[318, 303, 417, 411, 679]",50,{}
20260515 12:10:43,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[63, 261, 400, 501, 303]","[22800000, 22850000, 22900000, 22950000, 23000000]","[318, 306, 408, 411, 680]",50,{}
20260515 12:10:48,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[67, 261, 400, 503, 302]","[22800000, 22850000, 22900000, 22950000, 23000000]","[316, 306, 408, 406, 686]",50,{}
20260515 12:10:53,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[78, 259, 400, 504, 302]","[22800000, 22850000, 22900000, 22950000, 23000000]","[316, 305, 410, 400, 693]",50,{}
20260515 12:10:58,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[96, 260, 400, 504, 302]","[22800000, 22850000, 22900000, 22950000, 23000000]","[317, 304, 409, 400, 694]",50,{}
20260515 12:11:03,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[96, 261, 399, 504, 302]","[22800000, 22850000, 22900000, 22950000, 23000000]","[310, 302, 412, 401, 695]",50,{}
20260515 12:11:08,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[99, 261, 399, 504, 302]","[22800000, 22850000, 22900000, 22950000, 23000000]","[312, 281, 432, 401, 695]",50,{}
20260515 12:11:13,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[100, 262, 398, 504, 302]","[22800000, 22850000, 22900000, 22950000, 23000000]","[269, 320, 433, 401, 694]",50,{}
20260515 12:11:18,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[101, 262, 398, 504, 302]","[22800000, 22850000, 22900000, 22950000, 23000000]","[268, 325, 433, 401, 696]",50,{}
20260515 12:11:23,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[99, 265, 388, 504, 302]","[22800000, 22850000, 22900000, 22950000, 23000000]","[264, 325, 433, 401, 696]",50,{}
20260515 12:11:28,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[99, 265, 388, 504, 302]","[22800000, 22850000, 22900000, 22950000, 23000000]","[264, 325, 434, 401, 696]",50,{}
20260515 12:11:33,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[99, 264, 388, 505, 302]","[22800000, 22850000, 22900000, 22950000, 23000000]","[263, 323, 434, 401, 697]",50,{}
20260515 12:11:38,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[99, 265, 388, 505, 301]","[22800000, 22850000, 22900000, 22950000, 23000000]","[262, 327, 434, 401, 697]",50,{}
20260515 12:11:43,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[99, 268, 388, 515, 301]","[22800000, 22850000, 22900000, 22950000, 23000000]","[261, 328, 434, 401, 696]",50,{}
20260515 12:11:48,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[101, 268, 388, 515, 300]","[22800000, 22850000, 22900000, 22950000, 23000000]","[255, 328, 439, 401, 696]",50,{}
20260515 12:11:53,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[127, 266, 389, 514, 300]","[22800000, 22850000, 22900000, 22950000, 23000000]","[257, 331, 440, 401, 696]",50,{}
20260515 12:11:58,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[126, 288, 389, 514, 300]","[22800000, 22850000, 22900000, 22950000, 23000000]","[251, 337, 441, 401, 697]",50,{}
20260515 12:12:03,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[127, 288, 394, 509, 300]","[22800000, 22850000, 22900000, 22950000, 23000000]","[248, 336, 441, 402, 697]",50,{}
20260515 12:12:08,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[126, 288, 394, 509, 300]","[22800000, 22850000, 22900000, 22950000, 23000000]","[245, 335, 441, 402, 697]",50,{}
20260515 12:12:13,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[124, 288, 394, 519, 300]","[22800000, 22850000, 22900000, 22950000, 23000000]","[243, 345, 441, 402, 697]",50,{}
20260515 12:12:18,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[125, 287, 395, 520, 300]","[22800000, 22850000, 22900000, 22950000, 23000000]","[270, 347, 440, 402, 697]",50,{}
20260515 12:12:23,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[127, 287, 395, 519, 300]","[22800000, 22850000, 22900000, 22950000, 23000000]","[270, 356, 440, 402, 697]",50,{}
20260515 12:12:28,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[126, 288, 395, 519, 300]","[22800000, 22850000, 22900000, 22950000, 23000000]","[266, 355, 440, 403, 700]",50,{}
20260515 12:12:33,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[137, 288, 395, 519, 300]","[22800000, 22850000, 22900000, 22950000, 23000000]","[262, 351, 440, 403, 701]",50,{}
20260515 12:12:38,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[137, 288, 395, 518, 300]","[22800000, 22850000, 22900000, 22950000, 23000000]","[262, 351, 440, 403, 701]",50,{}
20260515 12:12:43,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[138, 289, 395, 523, 300]","[22800000, 22850000, 22900000, 22950000, 23000000]","[263, 352, 439, 403, 702]",50,{}
20260515 12:12:48,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[130, 281, 395, 523, 300]","[22800000, 22850000, 22900000, 22950000, 23000000]","[310, 353, 438, 402, 702]",50,{}
20260515 12:12:54,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[125, 241, 395, 503, 300]","[22800000, 22850000, 22900000, 22950000, 23000000]","[312, 352, 438, 402, 703]",50,{}
20260515 12:12:59,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[134, 281, 395, 524, 300]","[22800000, 22850000, 22900000, 22950000, 23000000]","[261, 350, 438, 402, 704]",50,{}
20260515 12:13:04,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[124, 242, 395, 504, 300]","[22800000, 22850000, 22900000, 22950000, 23000000]","[315, 351, 438, 402, 704]",50,{}
20260515 12:13:09,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[123, 243, 394, 479, 300]","[22800000, 22850000, 22900000, 22950000, 23000000]","[313, 351, 438, 402, 705]",50,{}
20260515 12:13:14,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[128, 279, 395, 510, 300]","[22800000, 22850000, 22900000, 22950000, 23000000]","[327, 347, 439, 402, 705]",50,{}
20260515 12:13:19,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[123, 238, 395, 480, 300]","[22800000, 22850000, 22900000, 22950000, 23000000]","[314, 407, 467, 399, 706]",50,{}
20260515 12:13:24,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[132, 278, 396, 500, 300]","[22800000, 22850000, 22900000, 22950000, 23000000]","[261, 349, 442, 402, 707]",50,{}
20260515 12:13:29,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[141, 278, 396, 500, 300]","[22800000, 22850000, 22900000, 22950000, 23000000]","[230, 352, 441, 402, 707]",50,{}
20260515 12:13:34,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[145, 278, 396, 501, 299]","[22800000, 22850000, 22900000, 22950000, 23000000]","[231, 351, 442, 402, 707]",50,{}
20260515 12:13:39,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[144, 277, 396, 502, 299]","[22800000, 22850000, 22900000, 22950000, 23000000]","[227, 349, 442, 402, 712]",50,{}
20260515 12:13:44,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[147, 274, 396, 512, 299]","[22800000, 22850000, 22900000, 22950000, 23000000]","[229, 349, 442, 402, 706]",50,{}
20260515 12:13:49,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[157, 274, 396, 502, 299]","[22800000, 22850000, 22900000, 22950000, 23000000]","[223, 349, 442, 402, 707]",50,{}
20260515 12:13:54,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[158, 274, 396, 507, 299]","[22800000, 22850000, 22900000, 22950000, 23000000]","[223, 351, 441, 403, 707]",50,{}
20260515 12:13:59,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[159, 273, 397, 507, 299]","[22800000, 22850000, 22900000, 22950000, 23000000]","[221, 351, 440, 403, 707]",50,{}
20260515 12:14:04,2330,,,,,,,,0,,,0,0,"[22750000, 22700000, 22650000, 22600000, 22550000]","[164, 273, 398, 507, 299]","[22800000, 22850000, 22900000, 22950000, 23000000]","[218, 350, 439, 403, 707]",50,{}
